# Frequency (Hz),corrected Intensity (arb units),Error (Arb Units)
1.000000000000000000e+13 3.665715237846816529e-09 5.351915130368921809e-10
1.035321843295661523e+13 -1.472519961812632129e-09 5.351915116909065765e-10
1.071891319205126367e+13 6.940092934776851190e-09 5.351915138946311200e-10
1.109752496412069922e+13 1.956875415128637251e-09 5.351915125892532595e-10
1.148951000187310938e+13 3.397784279894724585e-09 5.351915129667062161e-10
1.189534067370320703e+13 2.652839403588991019e-09 5.351915127715643835e-10
1.231550603292826172e+13 1.686363758920153973e-10 5.351915121208153985e-10
1.275051240713012891e+13 6.073017067505986306e-10 5.351915122357258816e-10
1.320088400831416797e+13 3.045716865918336430e-09 5.351915128744805409e-10
1.366716356462004492e+13 1.488374929541479662e-09 5.351915124665272637e-10
1.414991297434578711e+13 2.253244875370828656e-09 5.351915126668887095e-10
1.464971398307287891e+13 5.069188410753091800e-09 5.351915134045387046e-10
1.516716888470924023e+13 2.868010176573083656e-09 5.351915128279294010e-10
1.570290124729377539e+13 4.716836348486920493e-09 5.351915133122383764e-10
1.625755666443793359e+13 6.748866894241040699e-09 5.351915138445386131e-10
1.683180353330954883e+13 4.786510462725289040e-09 5.351915133304898064e-10
1.742633386009647266e+13 -8.865877216555954955e-10 5.351915118443942819e-10
1.804186409392075391e+13 2.118506926093484183e-09 5.351915126315934297e-10
1.867913599020784766e+13 1.439235358751248954e-09 5.351915124536549892e-10
1.933891750455232031e+13 6.808449202325800840e-09 5.351915138601463739e-10
2.002200371815584375e+13 7.616817085520310160e-09 5.351915140719022326e-10
2.072921779595369922e+13 5.662250102457172265e-09 5.351915135598940804e-10
2.146141197858401562e+13 3.593932800651584933e-09 5.351915130180882976e-10
2.221946860939519141e+13 -1.577938608064191237e-09 5.351915116632916687e-10
2.300430119772921484e+13 5.817743802468857626e-09 5.351915136006263149e-10
2.381685551976160547e+13 6.825874383165473374e-10 5.351915122554473150e-10
2.465811075822603906e+13 9.481332790267658476e-09 5.351915145603210548e-10
2.552908068239516406e+13 6.891449052353043803e-09 5.351915138818886095e-10
2.643081486974102734e+13 8.595274012889816383e-09 5.351915143282138647e-10
2.736439997074666406e+13 8.678869350377045503e-09 5.351915143501119205e-10
2.833096101839318359e+13 9.307327276990120365e-09 5.351915145147395774e-10
2.933166278390048438e+13 9.421383576301550383e-09 5.351915145446172377e-10
3.036771118035460547e+13 9.209085997295472663e-09 5.351915144890049545e-10
3.144035471591500000e+13 8.365758482140701776e-09 5.351915142680911725e-10
3.255088599835056641e+13 1.082618282498098437e-08 5.351915149126112806e-10
3.370064329271924609e+13 1.248431352881823982e-08 5.351915153469665086e-10
3.489101213406766406e+13 1.246230594795940675e-08 5.351915153412014734e-10
3.612342699709437500e+13 9.726217586209326308e-09 5.351915146244699453e-10
3.739937302478801562e+13 1.417990173449375118e-08 5.351915157911339598e-10
3.872038781812557031e+13 1.259091604850364575e-08 5.351915153748915057e-10
4.008806328898464844e+13 1.849754708341895368e-08 5.351915169221621030e-10
4.150404757850472656e+13 1.775829726648818674e-08 5.351915167285120906e-10
4.297004704320835156e+13 2.185476583688998978e-08 5.351915178016017119e-10
4.448782831127576562e+13 1.919713086679858171e-08 5.351915171054214862e-10
4.605922041145113281e+13 2.345264647468464999e-08 5.351915182201743338e-10
4.768611697714474219e+13 2.450714974436447103e-08 5.351915184964065431e-10
4.937047852839003906e+13 2.383523158582089252e-08 5.351915183203942961e-10
5.111433483440165625e+13 2.193117710293811726e-08 5.351915178216180352e-10
5.291978735958436719e+13 2.543308008737293994e-08 5.351915187389584394e-10
5.478901179593933594e+13 2.907773764822699192e-08 5.351915196936941281e-10
5.672426068491989062e+13 2.311001171920601074e-08 5.351915181304194471e-10
5.872786613189489062e+13 2.830266092102524851e-08 5.351915194906590278e-10
6.080224261649427344e+13 3.260546713098629309e-08 5.351915206177999391e-10
6.294988990221887500e+13 3.159221368947531740e-08 5.351915203523732936e-10
6.517339604882420312e+13 3.807070202324042832e-08 5.351915220494445421e-10
6.747544053110685938e+13 3.518480718564552967e-08 5.351915212934704284e-10
6.985879746785235156e+13 4.017652819257076818e-08 5.351915226010758863e-10
7.232633896483548438e+13 4.389509775434415492e-08 5.351915235751731848e-10
7.488103857590031250e+13 4.507672897885524874e-08 5.351915238847071686e-10
7.752597488629464062e+13 5.186173833870746586e-08 5.351915256620730459e-10
8.026433522257173438e+13 5.025455469658576671e-08 5.351915252410635499e-10
8.309941949353387500e+13 5.280882883390730951e-08 5.351915259101679829e-10
8.603464416684492188e+13 5.690774268325365386e-08 5.351915269838982556e-10
